adc1, adc2, adc3, adc4, gx, gy, gz 
2016-04-02 16:12:01.947544,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.947829,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.948583,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.948866,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.949622,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.949924,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.950680,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.950964,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.951718,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.952023,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.952779,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.953064,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.953818,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.954101,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.954914,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.955203,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.955961,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.956244,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.957049,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.957339,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.958094,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.958378,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.959134,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.959418,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.960191,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.960477,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.961231,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.961515,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.962268,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.962552,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.963307,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.963591,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.964346,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.964631,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.965386,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.965669,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.966423,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.966705,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.967458,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.967740,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.968512,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.968795,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.969550,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.969857,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.970613,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.970897,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.971650,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.971936,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.972689,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.972972,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.973726,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.974011,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.974761,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.975044,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.975798,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.976098,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.976853,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.977136,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.977893,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.978177,236, 236, 6, 6, -57, 47, 0 
2016-04-02 16:12:01.978933,236, 236, 6, 6, -57, 53, -2 
2016-04-02 16:12:01.979216,236, 236, 6, 6, -57, 53, -2 
2016-04-02 16:12:01.979974,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.980260,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.981011,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.981296,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.982050,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.982335,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.983095,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.983382,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.984143,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.984429,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.985188,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.985472,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.986227,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.986511,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.987264,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.987548,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.988302,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.988586,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.989340,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.989622,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.990396,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.990683,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.991438,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.991722,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.992498,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.992783,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.993590,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.993880,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.994635,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.994920,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.995676,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.995961,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.996714,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.996998,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.997753,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.998038,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.998790,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.999076,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:01.999853,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.000167,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.000925,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.001210,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.001965,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.002248,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.003001,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.003285,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.004037,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.004320,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.005074,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.005356,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.006110,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.006394,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.007147,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.007431,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.008198,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.008483,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.009236,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.009521,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.010277,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.010562,236, 236, 6, 6, -52, 53, -2 
2016-04-02 16:12:02.011431,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.011712,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.012459,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.012730,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.013472,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.013745,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.014488,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.014760,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.015499,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.015772,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.016544,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.016817,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.017559,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.017832,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.018575,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.018847,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.019588,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.019882,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.020628,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.020900,236, 236, 9, 6, -53, 48, -3 
2016-04-02 16:12:02.021645,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.021916,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.022658,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.022930,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.023669,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.023952,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.024709,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.024980,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.025722,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.025993,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.026737,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.027008,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.027749,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.028019,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.028764,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.029036,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.029777,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.030072,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.030816,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.031151,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.031917,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.032191,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.032934,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.033207,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.033951,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.034223,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.034964,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.035236,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.035978,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.036250,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.036990,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.037263,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.038001,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.038273,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.039017,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.039291,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.040050,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.040329,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.041070,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.041343,236, 236, 9, 6, -53, 48, -3 
2016-04-02 16:12:02.042087,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.042357,236, 236, 6, 6, -53, 48, -3 
2016-04-02 16:12:02.043102,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.043372,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.044114,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.044386,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.045127,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.045398,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.046140,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.046413,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.047155,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.047425,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.048180,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.048454,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.049197,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.049468,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.050211,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.050502,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.051261,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.051547,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.052306,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.052592,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.053346,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.053632,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.054389,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.054675,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.055431,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.055717,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.056502,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.056789,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.057545,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.057830,236, 236, 9, 6, -59, 49, -2 
2016-04-02 16:12:02.058585,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.058870,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.059626,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.059925,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.060683,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.060969,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.061726,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.062011,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.062768,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.063054,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.063809,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.064119,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.064875,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.065160,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.065918,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.066204,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.066958,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.067243,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.068000,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.068286,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.069098,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.069388,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.070155,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.070433,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.071177,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.071449,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.072206,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.072478,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.073219,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.073491,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.074237,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.074507,236, 236, 6, 6, -59, 49, -2 
2016-04-02 16:12:02.075248,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.075519,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.076262,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.076534,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.077274,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.077546,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.078289,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.078562,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.079302,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.079576,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.080337,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.080625,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.081381,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.081666,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.082419,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.082703,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.083454,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.083738,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.084492,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.084777,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.085530,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.085813,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.086566,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.086850,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.087604,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.087902,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.088669,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.088953,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.089705,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.090015,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.090772,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.091056,236, 236, 9, 6, -54, 55, -5 
2016-04-02 16:12:02.091810,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.092095,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.092849,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.093134,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.093887,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.094172,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.094925,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.095210,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.095965,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.096264,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.097019,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.097306,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.098060,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.098346,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.099100,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.099385,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.100164,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.100451,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.101202,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.101488,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.102243,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.102528,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.103283,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.103569,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.104337,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.104623,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.105376,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.105661,236, 236, 6, 6, -54, 55, -5 
2016-04-02 16:12:02.106415,236, 236, 6, 6, -54, 50, 0 
2016-04-02 16:12:02.106751,236, 236, 6, 6, -54, 50, 0 
2016-04-02 16:12:02.107510,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.107797,236, 236, 9, 6, -56, 50, 0 
2016-04-02 16:12:02.108550,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.108833,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.109585,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.109896,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.110650,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.111054,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.111807,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.112101,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.112845,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.113119,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.113863,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.114134,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.114874,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.115146,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.115889,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.116162,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.116903,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.117174,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.117917,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.118188,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.118926,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.119198,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.119943,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.120232,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.120982,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.121257,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.121999,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.122271,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.123011,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.123283,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.124023,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.124294,236, 236, 9, 6, -56, 50, 0 
2016-04-02 16:12:02.125036,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.125307,236, 236, 9, 6, -56, 50, 0 
2016-04-02 16:12:02.126048,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.126320,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.127058,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.127329,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.128084,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.128358,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.129099,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.129370,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.130113,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.130389,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.131132,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.131402,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.132144,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.132416,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.133158,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.133428,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.134169,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.134442,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.135184,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.135455,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.136209,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.136483,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.137224,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.137495,236, 236, 6, 6, -56, 50, 0 
2016-04-02 16:12:02.138238,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:02.138511,236, 236, 6, 6, -56, 50, -1 
2016-04-02 16:12:02.139253,236, 236, 6, 6, -59, 49, -1 
2016-04-02 16:12:02.139525,236, 236, 6, 6, -59, 49, -1 
2016-04-02 16:12:02.140269,236, 236, 6, 6, -59, 49, -1 
2016-04-02 16:12:02.140558,236, 236, 6, 6, -59, 49, -1 
2016-04-02 16:12:02.141312,236, 236, 6, 6, -59, 49, -1 
2016-04-02 16:12:02.141597,236, 236, 9, 6, -59, 49, -1 
2016-04-02 16:12:02.142349,236, 236, 6, 6, -59, 49, -1 
